customer_id,signup_date,churn_date,subscription_type,monthly_revenue,csat_score,customer_segment,country,customer_age_months,churn_reason,last_active_date,clv,contract_length_months,expansion_status,onboarding_score,support_tickets,churned,clv_segment,adjusted_csat,segment_id,segment_number,segment_name,customer_count_bin,support_ticket_category,active_status,seats_purchased,seats_used,seat_utilization_rate,renewal_date,renewal_status,account_health_score,team_size,industry,feature_adoption_rate,active_features,customer_lifetime_days,is_churned,signup_year
363,2023-10-09,,pro,200,1,mid-market,denmark,72,,2029-09-30,2400,12,Expanded,21,9,0,Low,1.8155224873003573,1,Churned,Cluster 3,500+,Feature Request,Active,32,13,0.40625,2024-10-09,renewed,21.17907016123744,50-100,finance,0.3835814032247486,7,363,0,2023
364,2023-06-15,,enterprise,300,3,mid-market,france,76,,2029-09-30,3600,12,Contract Reduced,69,2,0,Medium,2.0339382586309327,3,Churned,Cluster 3,500+,General,Active,43,30,0.6976744186046512,2024-06-15,renewed,88.02329624069688,10-50,finance,0.6404659248139377,12,479,0,2023
365,2023-01-13,,basic,100,5,mid-market,sweden,81,,2029-09-30,2400,24,No Change,21,9,0,Medium,4.251164205420322,0,Churned,Cluster 2,100-500,Technical,Active,42,20,0.4761904761904761,2025-01-13,renewed,97.3984361037574,10-50,retail,0.307968722075148,6,632,0,2023
366,2023-09-03,,basic,100,4,mid-market,uk,73,,2029-09-30,1200,12,No Change,48,8,0,High,3.5063978140256205,2,Churned,Cluster 1,500+,Technical,Active,38,22,0.5789473684210527,2024-09-03,renewed,81.51372917644785,50-100,technology,0.3502745835289569,7,399,0,2023
367,2022-08-07,,basic,50,4,small business,germany,87,,2029-09-30,1200,24,Expanded,77,9,0,High,3.895005779399016,1,New,Cluster 4,100-500,Technical,Active,28,16,0.5714285714285714,2024-08-07,renewed,100.0,100-500,finance,0.8136921731967963,16,791,0,2022
368,2024-02-11,2024-08-11,basic,100,1,mid-market,netherlands,6,lack of support,2024-08-11,1200,12,Expanded,74,7,1,Medium,1.400695777733139,4,At Risk,Cluster 3,0-100,Technical,Inactive,20,3,0.15,,churned,45.06747537705343,10-50,technology,0.7813495075410686,15,182,1,2024
369,2021-10-03,,enterprise,425,5,enterprise,switzerland,97,,2029-09-30,7200,12,No Change,20,2,0,Low,4.6665997197410505,4,At Risk,Cluster 1,500+,General,Active,37,18,0.4864864864864865,2022-10-03,renewed,100.0,50-100,retail,0.7781169421657147,15,1099,0,2021
370,2024-11-01,2025-02-01,pro,200,2,mid-market,germany,3,high cost,2025-02-01,2400,12,No Change,74,7,1,Medium,1.7131178423537774,0,Loyal,Cluster 2,500+,Feature Request,Inactive,20,8,0.4,,churned,69.47843515267951,10-50,technology,0.8695687030535904,17,92,1,2024
371,2023-07-18,2024-03-18,basic,50,1,small business,canada,8,high cost,2024-03-18,600,12,No Change,92,4,1,Low,1.4839907822523446,4,At Risk,Cluster 1,100-500,Billing,Inactive,41,6,0.1463414634146341,,churned,27.63449470048249,50-100,retail,0.3126898940096497,6,244,1,2023
372,2024-02-24,2026-04-24,pro,100,1,small business,switzerland,26,business change,2026-04-24,3600,36,Contract Reduced,14,7,1,Medium,0.2544497738740214,4,At Risk,Cluster 1,500+,Feature Request,Inactive,29,27,0.9310344827586208,,churned,28.031102720336264,50-100,finance,0.4406220544067253,8,790,1,2024
373,2024-03-22,,basic,50,4,small business,usa,67,,2029-09-30,1800,36,No Change,94,6,0,Low,4.079323577806305,1,Churned,Cluster 2,500+,Feature Request,Active,41,15,0.3658536585365853,2027-03-22,renewed,86.4546736220861,50-100,finance,0.3690934724417222,7,198,0,2024
374,2023-12-26,2025-04-26,pro,100,2,small business,norway,16,lack of support,2025-04-26,3600,36,No Change,8,4,1,High,2.3452886870535803,2,Loyal,Cluster 3,100-500,Feature Request,Inactive,39,11,0.282051282051282,,churned,69.69617501678722,100-500,retail,0.7539235003357445,15,487,1,2023
375,2022-12-18,,pro,100,5,small business,uk,82,,2029-09-30,3600,36,No Change,60,3,0,Medium,4.900128340831516,0,New,Cluster 3,0-100,Technical,Active,8,4,0.5,2025-12-18,renewed,100.0,50-100,finance,0.4807053521984152,9,658,0,2022
376,2021-12-25,,basic,50,3,small business,canada,94,,2029-09-30,600,12,No Change,12,3,0,High,2.220284565837933,3,At Risk,Cluster 1,100-500,Billing,Active,33,17,0.5151515151515151,2022-12-25,renewed,86.15036635049216,100-500,finance,0.6430073270098431,12,1016,0,2021
377,2023-12-19,,basic,50,3,small business,canada,70,,2029-09-30,1200,24,Expanded,86,5,0,High,2.8050527109802843,1,New,Cluster 2,100-500,General,Active,47,28,0.5957446808510638,2025-12-19,renewed,69.23731094079672,10-50,finance,0.3847462188159344,7,292,0,2023
378,2022-11-07,,basic,50,2,small business,norway,83,,2029-09-30,1200,24,Expanded,53,7,0,High,2.131484052141803,1,Loyal,Cluster 1,100-500,General,Active,38,30,0.7894736842105263,2024-11-07,renewed,48.30585016698609,100-500,retail,0.4461170033397218,8,699,0,2022
379,2022-10-18,2023-07-18,basic,50,2,small business,france,9,lack of support,2023-07-18,1200,24,Expanded,4,9,1,High,1.7574067111623186,3,New,Cluster 4,500+,Feature Request,Inactive,48,31,0.6458333333333334,,churned,60.42046224063587,100-500,retail,0.7684092448127174,15,273,1,2022
380,2024-07-29,2025-06-29,enterprise,300,2,mid-market,canada,11,high cost,2025-06-29,7200,24,No Change,19,9,1,Low,1.9276196493487523,2,Churned,Cluster 2,500+,Feature Request,Inactive,18,12,0.6666666666666666,,churned,52.008715560345394,100-500,retail,0.6001743112069078,12,335,1,2024
381,2024-02-24,,pro,200,2,mid-market,usa,68,,2029-09-30,7200,36,No Change,83,5,0,Medium,2.7271136059966192,2,Churned,Cluster 4,0-100,General,Active,6,4,0.6666666666666666,2027-02-24,renewed,49.6983844467795,50-100,finance,0.3939676889355899,7,225,0,2024
382,2022-10-01,2023-06-01,basic,200,2,enterprise,switzerland,8,high cost,2023-06-01,2400,12,No Change,55,7,1,High,1.7678940178083105,4,Loyal,Cluster 2,0-100,Billing,Inactive,23,1,0.0434782608695652,,churned,48.66998669995444,50-100,technology,0.4533997339990886,9,243,1,2022
383,2022-10-12,,basic,50,4,small business,france,84,,2029-09-30,1800,36,No Change,25,2,0,High,3.970533484685243,0,At Risk,Cluster 2,100-500,Technical,Active,26,11,0.4230769230769231,2025-10-12,renewed,100.0,100-500,finance,0.5101119145991766,10,725,0,2022
384,2023-02-10,,pro,100,4,small business,usa,80,,2029-09-30,1200,12,No Change,80,8,0,Medium,4.370012173326358,2,Loyal,Cluster 1,0-100,Feature Request,Active,25,5,0.2,2024-02-10,renewed,89.26559217275972,10-50,retail,0.5053118434551944,10,604,0,2023
385,2023-02-03,2023-10-03,basic,50,3,small business,denmark,8,high cost,2023-10-03,600,12,No Change,11,9,1,Low,2.37986948732204,3,Loyal,Cluster 2,500+,Technical,Inactive,18,7,0.3888888888888889,,churned,58.581293695603165,100-500,finance,0.3316258739120634,6,242,1,2023
386,2022-09-26,,pro,200,5,mid-market,netherlands,85,,2029-09-30,7200,36,Expanded,75,7,0,High,5.138460424182896,1,At Risk,Cluster 4,100-500,Feature Request,Active,16,7,0.4375,2025-09-26,renewed,100.0,10-50,technology,0.6577551451396213,13,741,0,2022
387,2022-03-05,,pro,400,1,enterprise,germany,92,,2029-09-30,14400,36,No Change,24,0,0,High,1.0070270225959932,0,Churned,Cluster 2,0-100,Technical,Active,31,15,0.4838709677419355,2025-03-05,renewed,51.24790768395461,100-500,finance,0.6249581536790922,12,946,0,2022
388,2023-02-25,,basic,50,2,small business,france,80,,2029-09-30,600,12,No Change,54,4,0,Medium,2.0167109751291843,4,New,Cluster 1,500+,Billing,Active,43,7,0.1627906976744186,2024-02-25,renewed,52.2101491086302,50-100,finance,0.4042029821726039,8,589,0,2023
389,2024-11-19,,pro,200,2,mid-market,usa,59,,2029-09-30,2400,12,No Change,76,7,0,Low,2.320671661028255,4,Loyal,Cluster 1,100-500,General,Active,33,18,0.5454545454545454,2025-11-19,renewed,54.21809342177525,100-500,technology,0.564361868435505,11,-44,0,2024
390,2024-01-03,,basic,50,2,small business,sweden,69,,2029-09-30,600,12,Expanded,79,5,0,Medium,1.77449209640695,0,Churned,Cluster 2,100-500,Feature Request,Active,42,5,0.119047619047619,2025-01-03,renewed,74.65111700164714,50-100,retail,0.8930223400329427,17,277,0,2024
391,2024-10-04,,enterprise,425,3,enterprise,netherlands,60,,2029-09-30,7200,12,No Change,20,4,0,High,3.313630462176898,4,At Risk,Cluster 2,500+,Billing,Active,26,8,0.3076923076923077,2025-10-04,renewed,78.36022629918351,10-50,retail,0.5272045259836702,10,2,0,2024
392,2023-10-20,2024-03-20,basic,50,2,small business,sweden,5,high cost,2024-03-20,1200,24,No Change,62,6,1,Medium,2.8975809953838363,1,New,Cluster 4,100-500,Technical,Inactive,48,44,0.9166666666666666,,churned,70.19959890855998,100-500,retail,0.8439919781711995,16,152,1,2023
393,2022-10-02,,enterprise,150,2,small business,sweden,85,,2029-09-30,5400,36,No Change,11,5,0,Low,1.2341288259637253,3,Loyal,Cluster 4,500+,General,Active,40,37,0.925,2025-10-02,renewed,68.89355308613429,50-100,technology,0.7778710617226856,15,735,0,2022
394,2023-07-30,2024-10-30,basic,100,2,mid-market,norway,15,high cost,2024-10-30,2400,24,No Change,52,6,1,Low,1.2612687631147197,0,New,Cluster 3,100-500,Technical,Inactive,5,1,0.2,,churned,47.91026991189184,10-50,finance,0.3982053982378367,7,458,1,2023
395,2021-10-01,,enterprise,300,4,mid-market,denmark,97,,2029-09-30,10800,36,No Change,35,3,0,High,3.4132863697834104,0,Churned,Cluster 2,500+,General,Active,46,37,0.8043478260869565,2024-10-01,renewed,100.0,100-500,technology,0.7628840069157639,15,1101,0,2021
396,2022-09-15,2023-01-15,pro,100,1,small business,sweden,4,business change,2023-01-15,2400,24,No Change,75,1,1,Low,0.0496344228902982,2,New,Cluster 2,0-100,Technical,Inactive,41,17,0.4146341463414634,,churned,39.76993749156165,50-100,technology,0.435398749831233,8,122,1,2022
397,2023-03-08,2023-07-08,enterprise,425,1,enterprise,switzerland,4,lack of support,2023-07-08,7200,12,Expanded,83,5,1,Medium,0.9896519032010926,0,Loyal,Cluster 3,0-100,General,Inactive,41,28,0.6829268292682927,,churned,39.99049690848713,50-100,finance,0.5998099381697426,11,122,1,2023
398,2023-09-07,2023-12-07,pro,200,4,mid-market,france,3,high cost,2023-12-07,2400,12,No Change,65,3,1,Low,4.1872971702147215,4,Loyal,Cluster 2,500+,Billing,Inactive,41,26,0.6341463414634146,,churned,96.7611521097286,10-50,finance,0.455223042194572,9,91,1,2023
399,2023-12-07,,pro,200,1,mid-market,sweden,70,,2029-09-30,2400,12,Expanded,26,6,0,Medium,1.8400763282181047,3,Loyal,Cluster 4,500+,Technical,Active,21,14,0.6666666666666666,2024-12-07,renewed,39.4929365379806,100-500,technology,0.629858730759612,12,304,0,2023
400,2023-04-20,2024-08-20,enterprise,425,1,enterprise,canada,16,high cost,2024-08-20,14400,24,No Change,91,0,1,Low,1.8038191434977773,0,Loyal,Cluster 1,500+,Feature Request,Inactive,34,14,0.4117647058823529,,churned,43.609603984146304,100-500,technology,0.472192079682926,9,488,1,2023
401,2023-03-23,,basic,50,4,small business,netherlands,79,,2029-09-30,1800,36,No Change,88,6,0,Medium,4.060848440654485,0,Churned,Cluster 1,0-100,General,Active,10,1,0.1,2026-03-23,renewed,100.0,50-100,retail,0.8217247013155311,16,563,0,2023
402,2022-06-18,,basic,50,3,small business,netherlands,88,,2029-09-30,1200,24,No Change,65,3,0,High,3.635576861178839,0,Loyal,Cluster 2,0-100,Billing,Active,43,7,0.1627906976744186,2024-06-18,renewed,77.57524345990228,10-50,retail,0.4715048691980457,9,841,0,2022
403,2023-04-30,,basic,50,3,small business,netherlands,78,,2029-09-30,1200,24,No Change,43,5,0,Medium,3.371425537649362,1,At Risk,Cluster 3,500+,Billing,Active,32,10,0.3125,2025-04-30,renewed,91.84242712493904,50-100,technology,0.8368485424987808,16,525,0,2023
404,2024-10-02,2025-02-02,basic,50,2,small business,switzerland,4,high cost,2025-02-02,1200,24,No Change,5,0,1,High,2.865279387599858,3,At Risk,Cluster 1,100-500,Billing,Inactive,25,24,0.96,,churned,72.16851443626004,10-50,finance,0.6433702887252007,12,123,1,2024
405,2024-05-27,,basic,100,5,mid-market,sweden,65,,2029-09-30,3600,36,Expanded,80,7,0,Low,5.504691405063912,2,New,Cluster 1,0-100,Technical,Active,42,1,0.0238095238095238,2027-05-27,renewed,100.0,50-100,finance,0.6138948004835896,12,132,0,2024
406,2022-04-25,,basic,50,4,small business,uk,90,,2029-09-30,1800,36,No Change,10,9,0,Medium,4.323720624430012,4,At Risk,Cluster 2,100-500,Technical,Active,36,32,0.8888888888888888,2025-04-25,renewed,83.53342405302706,50-100,retail,0.4306684810605411,8,895,0,2022
407,2022-01-12,2022-11-12,basic,50,1,small business,canada,10,high cost,2022-11-12,1200,24,No Change,1,8,1,Medium,1.7140580566611558,0,At Risk,Cluster 3,100-500,General,Inactive,26,18,0.6923076923076923,,churned,27.01495787763969,100-500,technology,0.4602991575527939,9,304,1,2022
408,2023-06-20,2026-05-20,pro,100,5,small business,uk,35,feature gaps,2026-05-20,3600,36,No Change,81,9,1,Low,4.8332720748275015,3,Loyal,Cluster 4,0-100,Technical,Inactive,22,11,0.5,,churned,100.0,10-50,finance,0.771950082498904,15,1065,1,2023
409,2023-11-10,,pro,200,3,mid-market,switzerland,71,,2029-09-30,2400,12,Contract Reduced,73,2,0,High,3.985664263363951,0,Loyal,Cluster 1,100-500,Billing,Active,25,9,0.36,2024-11-10,renewed,96.8553146988449,10-50,retail,0.817106293976898,16,331,0,2023
410,2022-11-13,2023-04-13,basic,50,2,small business,denmark,5,lack of support,2023-04-13,600,12,Expanded,63,8,1,Medium,2.9501743394153626,3,Loyal,Cluster 3,100-500,Feature Request,Inactive,38,29,0.7631578947368421,,churned,47.605399369416,10-50,finance,0.47210798738832,9,151,1,2022
411,2024-06-23,2024-09-23,basic,50,2,small business,norway,3,lack of support,2024-09-23,1800,36,No Change,29,1,1,Low,1.8000592719725828,0,At Risk,Cluster 4,100-500,Feature Request,Inactive,8,4,0.5,,churned,70.64431120188794,10-50,finance,0.6528862240377589,13,92,1,2024
412,2024-04-02,,basic,50,5,small business,usa,66,,2029-09-30,600,12,Expanded,80,0,0,Medium,4.114198156890353,2,Churned,Cluster 2,500+,Technical,Active,21,17,0.8095238095238095,2025-04-02,renewed,100.0,100-500,retail,0.4527970118594681,9,187,0,2024
413,2023-12-29,,enterprise,300,5,mid-market,canada,70,,2029-09-30,3600,12,No Change,70,0,0,Medium,5.871498523049101,2,Loyal,Cluster 2,500+,Feature Request,Active,5,4,0.8,2024-12-29,renewed,100.0,50-100,finance,0.6999154990712303,13,282,0,2023
414,2022-07-01,2022-10-01,enterprise,425,2,enterprise,canada,3,lack of support,2022-10-01,14400,24,Contract Reduced,94,1,1,Low,1.6463884997147549,1,At Risk,Cluster 1,100-500,General,Inactive,17,15,0.8823529411764706,,churned,68.52798395161423,100-500,finance,0.6105596790322847,12,92,1,2022
415,2022-05-31,,basic,100,1,mid-market,canada,89,,2029-09-30,1200,12,No Change,50,9,0,Low,1.198022088427135,3,At Risk,Cluster 3,500+,Technical,Active,35,4,0.1142857142857142,2023-05-31,renewed,39.35724458517324,100-500,technology,0.7471448917034649,14,859,0,2022
416,2021-10-30,,basic,100,3,mid-market,denmark,96,,2029-09-30,1200,12,No Change,71,9,0,High,3.430273553622351,0,At Risk,Cluster 2,0-100,Feature Request,Active,46,41,0.8913043478260869,2022-10-30,renewed,63.78454799406356,10-50,retail,0.435690959881271,8,1072,0,2021
417,2022-07-26,,pro,100,3,small business,canada,87,,2029-09-30,2400,24,No Change,41,1,0,Low,2.1502458203090185,3,New,Cluster 2,100-500,General,Active,41,1,0.024390243902439,2024-07-26,renewed,78.41910093823947,100-500,finance,0.4083820187647892,8,803,0,2022
418,2023-05-02,,basic,50,3,small business,canada,78,,2029-09-30,1800,36,No Change,41,2,0,Medium,2.963178280438725,4,New,Cluster 4,500+,General,Active,35,18,0.5142857142857142,2026-05-02,renewed,85.31144675538064,100-500,retail,0.5862289351076129,11,523,0,2023
419,2024-07-31,2026-05-31,basic,50,1,small business,uk,22,high cost,2026-05-31,1200,24,No Change,62,4,1,High,1.0624020936391925,3,Churned,Cluster 4,500+,Technical,Inactive,15,4,0.2666666666666666,,churned,29.090720901903588,100-500,technology,0.3418144180380718,6,669,1,2024
420,2021-12-28,2022-05-28,pro,200,2,mid-market,switzerland,5,lack of support,2022-05-28,2400,12,Expanded,77,6,1,Medium,1.995897185164528,4,At Risk,Cluster 1,0-100,Billing,Inactive,32,21,0.65625,,churned,55.81337339258002,10-50,retail,0.5562674678516004,11,151,1,2021
421,2023-02-17,,pro,100,1,small business,canada,80,,2029-09-30,2400,24,No Change,96,7,0,High,1.3546013726713189,2,Loyal,Cluster 3,100-500,Technical,Active,18,16,0.8888888888888888,2025-02-17,renewed,23.793214695251702,50-100,retail,0.355864293905034,7,597,0,2023
422,2023-11-07,2024-07-07,enterprise,425,1,enterprise,sweden,8,lack of support,2024-07-07,14400,24,No Change,45,6,1,Low,1.4973443505019817,0,Churned,Cluster 2,0-100,General,Inactive,48,11,0.2291666666666666,,churned,26.371581479667825,50-100,finance,0.3674316295933564,7,243,1,2023
423,2022-05-25,2023-03-25,enterprise,150,2,small business,denmark,10,high cost,2023-03-25,3600,24,Expanded,57,6,1,Medium,2.387753070643232,3,At Risk,Cluster 3,0-100,Billing,Inactive,19,1,0.0526315789473684,,churned,69.32222036185442,100-500,finance,0.8264444072370882,16,304,1,2022
424,2024-01-27,,basic,50,3,small business,denmark,69,,2029-09-30,1800,36,No Change,75,0,0,High,2.000482009370269,3,At Risk,Cluster 4,0-100,General,Active,19,3,0.1578947368421052,2027-01-27,renewed,86.06108772011885,10-50,finance,0.5212217544023768,10,253,0,2024
425,2023-05-26,,basic,50,3,small business,sweden,77,,2029-09-30,1800,36,No Change,85,8,0,Low,2.619466497892024,2,Loyal,Cluster 1,500+,Technical,Active,21,6,0.2857142857142857,2026-05-26,renewed,86.07626344528859,100-500,retail,0.841525268905772,16,499,0,2023
426,2022-07-25,,pro,200,2,mid-market,denmark,87,,2029-09-30,7200,36,Contract Reduced,20,8,0,Low,2.567943701011179,0,New,Cluster 4,0-100,Billing,Active,34,20,0.5882352941176471,2025-07-25,renewed,52.62643259295743,50-100,finance,0.5725286518591486,11,804,0,2022
427,2023-12-09,2024-05-09,basic,50,1,small business,usa,5,lack of support,2024-05-09,600,12,No Change,25,7,1,Medium,0.493930824934125,0,At Risk,Cluster 2,0-100,Feature Request,Inactive,20,1,0.05,,churned,45.8828661130194,100-500,finance,0.797657322260388,15,152,1,2023
428,2021-10-07,,basic,50,3,small business,norway,97,,2029-09-30,600,12,No Change,72,1,0,Medium,2.148856836877031,1,Loyal,Cluster 1,500+,Feature Request,Active,12,7,0.5833333333333334,2022-10-07,renewed,80.26879987601399,10-50,technology,0.4453759975202799,8,1095,0,2021
429,2024-04-02,,basic,50,4,small business,canada,66,,2029-09-30,1800,36,No Change,19,7,0,High,3.181870899826082,3,Churned,Cluster 4,0-100,Technical,Active,14,9,0.6428571428571429,2027-04-02,renewed,98.70382217779628,100-500,finance,0.6540764435559253,13,187,0,2024
430,2024-05-17,,pro,100,1,small business,netherlands,65,,2029-09-30,2400,24,Contract Reduced,70,7,0,High,0.9720883969693084,0,At Risk,Cluster 2,0-100,General,Active,24,15,0.625,2026-05-17,renewed,30.646254971936145,50-100,technology,0.4929250994387228,9,142,0,2024
431,2022-02-10,2024-08-10,enterprise,425,4,enterprise,france,30,high cost,2024-08-10,21600,36,No Change,56,3,1,High,3.8200475734834862,0,Churned,Cluster 2,0-100,Technical,Inactive,44,22,0.5,,churned,98.8067978916682,50-100,finance,0.4961359578333639,9,912,1,2022
432,2023-03-14,,pro,400,2,enterprise,norway,79,,2029-09-30,9600,24,No Change,57,8,0,Low,2.5493458743635964,3,At Risk,Cluster 4,0-100,General,Active,39,33,0.8461538461538461,2025-03-14,renewed,68.52356651478712,100-500,finance,0.8904713302957423,17,572,0,2023
433,2022-05-08,,basic,50,4,small business,usa,90,,2029-09-30,1800,36,No Change,95,4,0,Medium,3.6288682116228106,4,Churned,Cluster 2,100-500,Billing,Active,47,15,0.3191489361702128,2025-05-08,renewed,100.0,50-100,technology,0.8341324023327337,16,882,0,2022
434,2025-01-06,,pro,200,3,mid-market,france,57,,2029-09-30,7200,36,No Change,70,9,0,High,2.7127809985998086,1,Loyal,Cluster 4,100-500,Feature Request,Active,23,21,0.9130434782608696,2028-01-06,renewed,64.25293522439046,50-100,finance,0.4450587044878089,8,-92,0,2025
435,2023-07-08,2023-10-08,enterprise,150,2,small business,germany,3,high cost,2023-10-08,1800,12,Contract Reduced,25,2,1,Medium,2.0098656081788,4,Churned,Cluster 3,500+,General,Inactive,31,25,0.8064516129032258,,churned,68.7770454829448,10-50,technology,0.6555409096588961,13,92,1,2023
436,2021-12-02,,enterprise,300,2,mid-market,uk,95,,2029-09-30,7200,24,Expanded,10,5,0,High,1.7663289371182516,1,New,Cluster 4,100-500,Technical,Active,35,7,0.2,2023-12-02,renewed,48.37827688047662,100-500,technology,0.3675655376095324,7,1039,0,2021
437,2022-08-07,,basic,50,1,small business,france,87,,2029-09-30,1800,36,Contract Reduced,17,3,0,Low,1.935939593539911,3,Churned,Cluster 1,0-100,Billing,Active,17,11,0.6470588235294118,2025-08-07,renewed,29.339977796134622,10-50,finance,0.3067995559226925,6,791,0,2022
